% # columns="iteration, evaluation, void, void, void, xmean", seed=1036562, Wed Dec  8 15:42:40 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 -0.28374795932839963 0.1677760331164347 0.0766565783900069 -0.22308142320155966 0.11094443293104288 0.044090752444510106 0.30047101616049376 -0.010549108281700213
2 20 0 0 0 -0.38589263176091254 0.5239942480670565 0.18206014276991994 -0.06867430874650493 0.2978104776568332 0.22493692156747983 0.4293238306965801 -0.17381239725521405
3 30 0 0 0 -0.2701183831458383 0.4758383427209678 0.32182680277449094 0.008539493537557508 0.3162470713762343 0.37129986633684453 0.28161116244109835 0.044487190011591904
4 40 0 0 0 -0.4212221023350338 0.36550404934384806 0.36069246453312975 0.053887135980609575 0.2524517280799399 0.6452575220510796 0.2617706441010726 -0.028998049476437346
5 50 0 0 0 -0.3477399206305109 0.4571669749020823 0.08651038467986627 -0.22646240053233158 0.04953114127882474 0.5656224151303967 0.16133200747436396 0.1827369968849133
6 60 0 0 0 -0.3083844617669245 0.38134747670279934 -0.040544478707229686 -0.12352504379799271 0.2519386772192367 0.3081351006287894 -0.12018321373517679 0.07018137895993636
7 70 0 0 0 0.07921084324677169 0.23968649161654865 -0.14917351705836093 0.003709976696447112 0.12408282526206016 -0.001979788377984626 -0.21283826825613902 0.185177253168577
8 80 0 0 0 0.23473383488540897 0.039052897354542315 -0.13233747042927066 0.0980789712197864 -0.12068730896812044 0.03382664650604682 -0.17924590377294333 0.17687764845007503
9 90 0 0 0 0.20353476268273626 0.10836916097103497 0.061243079936470296 0.06437205655892984 -0.07439667515282165 0.09634717359252518 -0.0014095290767906221 0.3502501827555348
10 100 0 0 0 0.5055246686100331 0.27855821226654126 0.1718656090676022 0.04878268153159293 -0.08725738361063234 0.07208221182303567 0.09475429793615432 0.06347605833535802
11 110 0 0 0 0.5338455556319929 0.2351279757227059 0.19300126085493696 0.07832554877914576 -0.09697208465644705 0.028115853080994978 -0.08650296595123423 0.07770165386003254
12 120 0 0 0 0.6165363082858806 0.4253945809918558 0.22976876770473956 -0.17600779480554718 -0.1005136107915451 -0.06718398390684091 -0.09470168963175937 -0.006800070657192389
13 130 0 0 0 0.68378387229922 0.25289481842722006 0.019743835245366853 -0.06803726868465257 -0.2141013353692468 -0.1152323706395156 -0.1388523275201998 0.10826446539450156
14 140 0 0 0 0.4572924286677792 0.10785007017291678 -0.03829305161601073 -0.07483300294880865 -0.09360647464656202 0.026797891326382703 -0.16804290268088823 0.07842531313114141
15 150 0 0 0 0.3679475691048489 0.19756979147675632 0.02028415758233195 -0.04471188245868297 0.0165393891018428 0.11114885426331814 -0.10455412107937773 0.05207294612802902
16 160 0 0 0 0.15560466448728555 0.1085426324242561 -0.001955928310817017 -0.016838930527701853 -0.10125943680793542 0.00998302484038821 -0.0627233910382837 -0.011303875697859435
17 170 0 0 0 0.31981536845750747 0.13339104229562204 0.12320087012874491 -0.0061222274092178515 -0.04549536272216488 0.1055977608140575 -0.09174249893097029 -0.03821289253693635
18 180 0 0 0 0.237596512746411 0.02588514546066406 0.06561721609433359 -0.008957844997556056 0.019394598265521756 0.1732489410011829 -0.04424579206001037 0.031117963184510024
19 190 0 0 0 0.1253669252417754 0.08107458204128513 0.09058128803665609 -0.03410231423140588 0.010004561840995508 0.035548008505561224 0.02604251292360115 0.0393552802706717
20 200 0 0 0 0.17219560149820115 0.09164124328231497 0.061232756050407025 -0.08654979976324541 -0.009315849610741913 0.0013897828948660484 -0.001452592709272598 0.07770046260754246
21 210 0 0 0 0.09600429308914164 0.046277180854285456 0.08243502627147424 -0.022318426384409923 -0.008835729136823399 -0.018527101285941594 -0.0006553277290182475 0.09489157214556401
22 220 0 0 0 0.09009884887916947 0.04906107676846892 0.06706560281653819 0.02221326638027353 -0.009626787284126581 -0.0057197063546896645 0.11130536658278192 0.06698663528684283
23 230 0 0 0 0.22267245294772267 0.08266496805002918 -0.02022647424745673 0.05508396847336174 -0.061079239485249744 -0.06005669350093983 0.07395214802419763 0.08305055157927153
24 240 0 0 0 0.1350926698299685 0.10254338076024815 0.045467339122379005 -0.012300378319716372 -0.06865301260940397 -0.007634098943332036 0.1164646401669588 -0.002586919164421428
25 250 0 0 0 0.23222589565154472 0.13192537671989849 -0.006250697237770185 0.03088486157546627 -0.06102134315467428 0.0009049947178770244 0.07708802938654416 0.02244812782356637
26 260 0 0 0 0.3024673401700932 0.10616351799649221 -0.045811562026928696 0.07709151265266002 -0.1175445007463584 -0.04792287708848157 0.07748875380691823 0.0472591026927512
27 270 0 0 0 0.3021435065154777 0.13976071760330627 -0.011751838771282379 0.060320364823683414 -0.0293886766224688 -0.06145412329436021 0.06090308180803461 0.08246359948126195
28 280 0 0 0 0.362759559228938 0.11713466347618247 -0.03201212316261198 0.06194127295763347 0.040011656358884456 -0.041363324565362986 0.059952627949213015 0.08113492465271896
29 290 0 0 0 0.42162170040320723 0.17151325418633812 0.007303803657442112 0.07566843040662083 0.0036221165463129756 -0.02777683024366206 0.037162061843859506 0.06328302837790253
30 300 0 0 0 0.4082067973561394 0.16778493432272817 0.0009838287084126497 0.09442126467389443 -0.03479784969771139 -0.020852685727845204 0.031074952530032573 0.058986025128047716
31 310 0 0 0 0.41686421825524855 0.16267915924723209 -0.003139512891926468 0.09637712761933268 -0.05276188974895731 0.02404636541596307 -0.00043787449144320686 0.0941609636306977
32 320 0 0 0 0.45769441527910637 0.19857279283241494 0.020110442277919496 0.09679103446991821 -0.0410510581031179 0.034978993717069716 -0.0208369443988113 0.05556552263671674
33 330 0 0 0 0.5149153301936087 0.25337367873370276 0.038546405633648646 0.0688560081791901 -0.0032075329014219847 -0.005500982104042783 7.734180195547585e-05 0.040381384253693274
34 340 0 0 0 0.5426019125022928 0.2762069739038699 0.07186545482321763 0.0567266213341296 0.023197163375130968 0.0011466354292965358 0.0010623637801613138 0.05116336342739959
35 350 0 0 0 0.585932679827318 0.3159849996681905 0.09253411402877293 0.049020463616986164 0.029609945998473115 -0.011018981454462461 -0.012455440348393005 0.0334830931231603
36 360 0 0 0 0.5736584335586427 0.3246520901881631 0.11106957867709488 0.03771482939674298 0.03054178209632733 -0.018630297727661057 -0.027435778063084264 0.033714860055337394
37 370 0 0 0 0.6132185275598199 0.35764085201934903 0.15030648573211414 0.028694897417133096 0.02188014344468196 -0.020318622381465846 -0.03857041729368765 0.02142576378379821
38 380 0 0 0 0.5855054276634691 0.35375374293810924 0.11612355975892465 0.03730858915009728 0.058770396391584045 -0.003424030043748652 -0.018148143605214075 0.040551228183555395
39 390 0 0 0 0.6181655263027614 0.3599365178329322 0.11436159232074161 0.04799103566385869 0.03735172912485325 0.0003141529608271009 -0.016170228878211006 0.00923225568952539
40 400 0 0 0 0.579059853063539 0.34993206537436117 0.10080816532960056 0.07329728198232725 0.031841616741299074 0.002232038597673797 -0.015222474361847586 -0.0033232320646233125
41 410 0 0 0 0.5575838230689963 0.3198568931247041 0.11189319159082786 0.054771186059018304 0.01375100759995138 0.01867723555736901 -0.013839774821519216 0.006154252123963932
42 420 0 0 0 0.582429341269184 0.34516685754957865 0.1199649547913252 0.05157000665185917 0.020801474476003192 0.01689247067221775 -0.020375015892360057 -0.006501067125049664
43 430 0 0 0 0.601925100574353 0.35940000180243337 0.1240580134836243 0.04942333220714875 0.026047550149245695 0.013146599077734862 -0.018044834953732422 0.017501359445321996
44 440 0 0 0 0.6267133449545671 0.3956195758109296 0.1501349045584901 0.03767795109834959 0.046775664960613715 0.0013995426652807785 -0.0219436537213941 0.008512512997863868
45 450 0 0 0 0.61026794485752 0.38328096174949117 0.1404879640363169 0.050289325380091746 0.033520338232519625 0.0072386159854559385 -0.020340413771490592 0.008904963088398853
46 460 0 0 0 0.6356142308227714 0.4093335192105866 0.17083109927303552 0.05085418993707974 0.04167602085992012 0.000529099588955066 -0.015555602196491351 0.008360387218132894
47 470 0 0 0 0.6358847958216931 0.4157056502447082 0.17139028812776455 0.04637286569350822 0.02699943640438957 0.009774788696884192 -0.012976391363024491 0.014148522091079562
48 480 0 0 0 0.6297357913994033 0.4174429674185643 0.1809321779517544 0.05520158600779988 0.02616069520353022 0.012546755414618041 -0.0154169538357564 0.008486322661413456
49 490 0 0 0 0.6409288653674788 0.4173087878823041 0.18505514809883944 0.052527996408379206 0.02208200090607471 0.0029476467042286528 -0.013786400233203032 0.004663909271040959
50 500 0 0 0 0.6596424035281764 0.43762015949268196 0.19268944819558811 0.05127956203657264 0.0264385166165982 0.007285836106596799 -0.011393204478600975 0.005049064987073574
51 510 0 0 0 0.6709843194082686 0.45593377508371535 0.2156895604294992 0.05289137537975927 0.022720993468052352 0.008195617722972844 -0.009576323492390015 -0.00431689303703339
52 520 0 0 0 0.6951156091249115 0.4828299073045147 0.2398855334416201 0.04888178256300549 0.02280903505677402 0.012007316355570882 -0.012899053117606835 -0.00039293809720377
53 530 0 0 0 0.6964936478658311 0.49526124982249986 0.25133974680043736 0.05358110732255754 0.015716710804777545 0.012231893981445746 -0.012548301906292447 0.005820796771993524
54 540 0 0 0 0.6933621951651611 0.5008577836409085 0.2463949137990799 0.0583948435471129 0.015736006531557482 0.005223955841428522 -0.0054828441072421515 -0.007578690666996481
55 550 0 0 0 0.6921920309248103 0.5020059907933533 0.2449718953827413 0.06609561911208309 0.01988756417910026 -0.0029068742828679108 -0.0073114161695164645 -0.004006667547460359
56 560 0 0 0 0.7105330972642493 0.5208934660214591 0.27193353279829763 0.06252647103712278 0.018391393734616634 -0.005694484387702349 -0.01021391792980815 -0.006934654704893431
57 570 0 0 0 0.7180694303455757 0.5388363856551888 0.28461400008093746 0.07117488307131503 0.02273092574721714 -0.003504240529329977 -0.0019487074614016522 -0.012696326037124677
58 580 0 0 0 0.7290443771533137 0.5546989964707184 0.30045297582682956 0.07402017714417573 0.017619451200886163 0.005715271237937498 0.003368146270157855 -0.0169927458972672
59 590 0 0 0 0.7392292040977686 0.5597937908587692 0.31154659461444767 0.08067784786564855 0.02322672772285562 0.010146871105168064 0.007835647550914855 -0.023623029561582527
60 600 0 0 0 0.7431774413517055 0.5707478286340331 0.3230130099617994 0.09201154720406826 0.02333846443245507 0.0137108870368548 0.01903079735262538 -0.01553726770302297
61 610 0 0 0 0.738441287301051 0.5562770199606996 0.31769703465059557 0.09823086346736985 0.02568188870472533 0.021089251931509203 0.020733583543167518 -0.005135455805210201
62 620 0 0 0 0.7495502648556417 0.5757123998034946 0.3308461364829487 0.11534220592219084 0.02151813272554971 0.02532571546831171 0.01697921925374538 -0.01787603773767358
63 630 0 0 0 0.7601886859414952 0.586472772281619 0.33483391180318456 0.12735163619831114 0.022143253948247583 0.029015280824104532 0.016636865581226134 -0.02378974748633553
64 640 0 0 0 0.7931758240330394 0.6149303698598639 0.39146322523883276 0.15517845105610265 0.009784422775989187 0.028294318180494493 0.005781458734944933 -0.019421973080451876
65 650 0 0 0 0.80412098619083 0.6297947808030875 0.40323144688521956 0.1659014975714009 0.029995166444729826 0.048109666090259275 0.010777616640839144 -0.014443038696130181
66 660 0 0 0 0.8025477018588664 0.6300200480668299 0.4046138212703508 0.1457146270924768 0.038806837464854346 0.026749699845381475 0.01116957891761819 -0.016946384603974986
67 670 0 0 0 0.809621853746605 0.650061588916091 0.4133500136214132 0.14131209466290767 0.029559739900764968 0.028768360300248562 0.008117676320471967 -0.01766414384832341
68 680 0 0 0 0.8333691692525538 0.6756523947678529 0.44562753534790267 0.17281050236833861 0.028196398144477868 0.02788831712979341 0.014604363915788031 -0.01089335727547056
69 690 0 0 0 0.8119148574549051 0.6552504990090118 0.41151421356037415 0.14821840383230925 0.027651107250695774 0.02709418139713875 0.01010006929588435 -0.004935257754471326
70 700 0 0 0 0.800765435025695 0.6532285115555869 0.40567760195931696 0.15288515642059608 0.022540810524658287 0.016337915634025073 0.007141016909661711 -0.0016639059340667747
71 710 0 0 0 0.8083129047246447 0.6639706308887088 0.4357208610829627 0.19032462461919392 0.023118303282515944 0.03173866256751635 0.008180433591848968 0.009437794104046965
72 720 0 0 0 0.8045295493501445 0.6574472368900247 0.42297007478212123 0.1861709695669936 0.03307733460280513 0.02884738134826769 0.008171823543655567 -0.006398672957395511
73 730 0 0 0 0.8263539883489331 0.6724625886778075 0.44845032818332453 0.19062419475232933 0.03685561230127595 0.025445452240459375 0.013289257117078413 -0.015108378237662857
74 740 0 0 0 0.8358030152520528 0.693321575366177 0.482196375293927 0.21760454494493892 0.039233133440739434 0.028069338394939764 0.013187590207412706 -0.0035884877319301792
75 750 0 0 0 0.8479618223940515 0.7127927590902716 0.5021203742451957 0.2387332236097112 0.04215620140842322 0.032342934957793196 0.003933191354612403 -0.0014073845952660168
76 760 0 0 0 0.8355140345113802 0.7073782454023583 0.5075866539737709 0.24127364308852067 0.042809573389366196 0.014791830194499478 0.002325113086988868 0.001047501256336587
77 770 0 0 0 0.8392474849229279 0.7170886097456227 0.5139614759087948 0.2574763220600361 0.034768830373139506 0.009089160770359933 -0.0009525766579244472 0.007170262287830709
78 780 0 0 0 0.8588844492511772 0.7411278472101698 0.531574230512687 0.2743425527860367 0.04545584047466261 0.013925369496455085 -0.0013471888391829634 -0.01148389505429903
79 790 0 0 0 0.846794923661814 0.7227303181515247 0.5160123265417553 0.2611828519985188 0.05819411917846868 0.018604544646677778 -0.0017952666779026507 -0.00838259525935549
80 800 0 0 0 0.8534781007128232 0.7260836996389666 0.5278793290803276 0.2842451558546226 0.06822418895952388 0.030341802675382144 -0.00773195972701919 -0.018798273511945865
