% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1036562, Wed Dec  8 15:42:40 2021
1 10 -0.035632455721797664 -0.018501459364346343 0.026452784326706322 0.06663209857522573 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
2 20 -0.09843455063772004 -0.02087959698135311 0.03475993202200961 0.14699670619605165 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
3 30 -0.08146261868031505 -0.021403847989407428 0.0654484301450137 0.16964441870111022 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
4 40 -0.11337375134840764 -0.031154173602743515 0.06686250005012825 0.1750236450989634 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
5 50 -0.12880816177128682 -0.034058898862064514 0.06851847634403299 0.20691742854784165 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
6 60 -0.10735016653780773 -0.022650126836835316 0.08294271484848387 0.22564788410388667 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
7 70 -0.23003123278773158 -0.05383717003407322 0.11666983402321257 0.262412698564368 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
8 80 -0.226556617883434 -0.07009220211957824 0.13001368353665105 0.32192645462188096 0.9207360176568308 0.9656025696730548 0.9853822053276527 1.0055157774372399 1.011348858127687 1.0165645400908376 1.0275398521936965 1.0610130390933528
9 90 -0.26168661801156534 -0.07497195969606395 0.14308563848642858 0.3079279076996402 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
10 100 -0.2533830648621808 -0.055407795950490446 0.14948603692962148 0.2959962648532829 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
11 110 -0.2641088872622889 -0.0458195124015777 0.1487836900027956 0.29057034445517727 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
12 120 -0.29875770880361224 -0.04330158426345921 0.13272001424349084 0.26884746031044876 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
13 130 -0.276725608628711 -0.03653090880618221 0.14181977990408276 0.29253417923068215 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
14 140 -0.27562577524235754 -0.034611832276536865 0.12353153962797997 0.23912002531963622 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
15 150 -0.31165583837228905 -0.057110321720594534 0.15995394188998607 0.2580228791369186 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
16 160 -0.2694207902557553 -0.048280121793581765 0.16220624009489137 0.27176537138406254 0.7367055395306815 0.8096603669761139 0.8704972443336295 0.9430729106706324 1.0272134046773505 1.0555140595443575 1.0683710162444342 1.3578914293653535
17 170 -0.25267527091806624 -0.047500918549309476 0.165765549429606 0.26370955135442425 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
18 180 -0.27532381378841686 -0.0669372247567705 0.14442537022413432 0.3349718623145409 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
19 190 -0.25123402364377934 -0.07604413821587491 0.13678113221543345 0.32644436624528406 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
20 200 -0.22728123271943076 -0.051615103710062324 0.12617306850314264 0.28584869943170305 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
21 210 -0.2312783705576845 -0.06163917618961236 0.11679621196544537 0.30115715642148105 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
22 220 -0.22882547070615653 -0.06662687663603685 0.08269298604696385 0.21315421479650376 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
23 230 -0.26240695102101314 -0.08682608870223144 0.08674630479035107 0.20530509846155232 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
24 240 -0.2340455398361839 -0.10315977305859114 0.09035480122420933 0.163627972380956 0.7419462833166727 0.8265208709992581 0.8322625115065673 0.932328667324792 0.9873608576755488 1.0413196032854983 1.180590637093266 1.3234270280796052
